name,name:en,name:ja-Latn,name:ja,name:ja-Hira,name:es,name:zh,ID,Jurisdiction,AreaName,address,addr:province,addr:city,addr:quarter,addr:neighbourhood,addr:block_number,addr:housenumber,"fire_hydrant:landmark=xxx, description",type,Latitude,Longitude
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-5,北分署,北分署２管区,大和市林間二丁目２－１４,神奈川県,大和市,林間,二丁目,2,14,,1,35.4976919,139.4486573
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-6,北分署,北分署２管区,大和市林間二丁目１－１,神奈川県,大和市,林間,二丁目,1,1,そうてつロ-ゼン南林間店,1,35.49663664,139.4482621
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-13,北分署,北分署２管区,大和市鶴間二丁目３－１２,神奈川県,大和市,鶴間,二丁目,3,12,,1,35.49230175,139.4511041
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-14,北分署,北分署２管区,大和市鶴間二丁目１４－１,神奈川県,大和市,鶴間,二丁目,14,1,ビュ－ティ－イチゲ,1,35.49201629,139.4524862
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-15,北分署,北分署２管区,大和市鶴間二丁目１６－３１,神奈川県,大和市,鶴間,二丁目,16,31,,1,35.49341593,139.4541744
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-16,北分署,北分署２管区,大和市鶴間二丁目１－２１,神奈川県,大和市,鶴間,二丁目,1,21,そば寿美吉,1,35.49008292,139.4516736
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-46,北分署,北分署２管区,大和市鶴間二丁目２－１,神奈川県,大和市,鶴間,二丁目,2,1,八木スポ－ツ店,1,35.49057027,139.4509436
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-47,北分署,北分署２管区,大和市鶴間二丁目１２－１８,神奈川県,大和市,鶴間,二丁目,12,18,司ハイムⅡ,1,35.49258061,139.4544991
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-49,北分署,北分署２管区,大和市林間二丁目６－５０,神奈川県,大和市,林間,二丁目,6,50,,1,35.50025173,139.4476042
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-53,北分署,北分署２管区,大和市鶴間二丁目１２－７,神奈川県,大和市,鶴間,二丁目,12,7,リヴェ－ルヒルカワ,1,35.49152922,139.4535253
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-54,北分署,北分署２管区,大和市林間二丁目１５－１２,神奈川県,大和市,林間,二丁目,15,12,佐　藤　重　治,1,35.49553504,139.45169
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-68,北分署,北分署２管区,大和市林間二丁目２０－２６,神奈川県,大和市,林間,二丁目,20,26,サンビレッジ南林間,1,35.49835368,139.4515938
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-74,北分署,北分署２管区,大和市鶴間二丁目１４－１３,神奈川県,大和市,鶴間,二丁目,14,13,,1,35.4932479,139.452542
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-80,北分署,北分署２管区,大和市林間二丁目４－２,神奈川県,大和市,林間,二丁目,4,2,㈲中村瓦店,1,35.49829367,139.4467705
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-81,北分署,北分署２管区,大和市林間二丁目８－５,神奈川県,大和市,林間,二丁目,8,5,,1,35.50104679,139.4482053
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-86,北分署,北分署２管区,大和市鶴間二丁目１４－２２,神奈川県,大和市,鶴間,二丁目,14,22,,1,35.4927125,139.4533186
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-87,北分署,北分署２管区,大和市林間二丁目１５－１６,神奈川県,大和市,林間,二丁目,15,16,,1,35.49946057,139.4491478
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-89,北分署,北分署２管区,大和市鶴間二丁目１１－３１,神奈川県,大和市,鶴間,二丁目,11,31,,1,35.49043895,139.4530563
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-90,北分署,北分署２管区,大和市鶴間二丁目１１－２３,神奈川県,大和市,鶴間,二丁目,11,23,今村仏具店,1,35.49079887,139.4542464
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-92,北分署,北分署２管区,大和市林間二丁目３－２３,神奈川県,大和市,林間,二丁目,3,23,㈲菊池兄弟工務店,1,35.49741142,139.4472933
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-95,北分署,北分署２管区,大和市鶴間二丁目３－２４,神奈川県,大和市,鶴間,二丁目,3,24,池田医院,1,35.49154917,139.4502892
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-202-96,北分署,北分署２管区,大和市鶴間二丁目９－１,神奈川県,大和市,鶴間,二丁目,9,1,宮崎医院,1,35.49104266,139.4519371
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-15,北分署,北分署３管区,大和市中央林間西二丁目５－１８,神奈川県,大和市,中央林間西,二丁目,5,18,理容はなびし,1,35.50107189,139.4378273
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-16,北分署,北分署３管区,大和市中央林間西二丁目２－４６,神奈川県,大和市,中央林間西,二丁目,2,46,,1,35.50062081,139.4398754
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-17,北分署,北分署３管区,大和市中央林間西二丁目１５－７,神奈川県,大和市,中央林間西,二丁目,15,7,,1,35.49944156,139.4363086
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-26,北分署,北分署３管区,大和市南林間二丁目６－１５,神奈川県,大和市,南林間,二丁目,6,15,森戸ハイツ,1,35.49832206,139.445079
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-27,北分署,北分署３管区,大和市南林間二丁目１６－１７,神奈川県,大和市,南林間,二丁目,16,17,,1,35.49747764,139.4435241
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-28,北分署,北分署３管区,大和市南林間二丁目１４－２１,神奈川県,大和市,南林間,二丁目,14,21,カンバ―ランド長老キリスト教会,1,35.49704158,139.4451735
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-33,北分署,北分署３管区,大和市南林間二丁目３－３,神奈川県,大和市,南林間,二丁目,3,3,ユコ-･ドライクリ-ニング,1,35.49672189,139.4467253
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-35,北分署,北分署３管区,大和市南林間二丁目１０－１,神奈川県,大和市,南林間,二丁目,10,1,園芸シバタ,1,35.49608123,139.4470597
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-57,北分署,北分署３管区,大和市南林間二丁目１０－９,神奈川県,大和市,南林間,二丁目,10,9,しゃぶ新,1,35.49620567,139.4459323
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-63,北分署,北分署３管区,大和市中央林間西二丁目７－１５,神奈川県,大和市,中央林間西,二丁目,7,15,,1,35.50055398,139.4376028
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-64,北分署,北分署３管区,大和市中央林間西二丁目４－５０,神奈川県,大和市,中央林間西,二丁目,4,50,,1,35.49890802,139.4381712
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-87,北分署,北分署３管区,大和市南林間二丁目１３－１２,神奈川県,大和市,南林間,二丁目,13,12,和興商事㈱,1,35.49567114,139.4448441
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-1,北分署,北分署４管区,大和市南林間二丁目１１－６,神奈川県,大和市,南林間,二丁目,11,6,ロイヤルホスト南林間店,1,35.49540144,139.4463579
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-25,北分署,北分署４管区,大和市西鶴間二丁目１９－２１,神奈川県,大和市,西鶴間,二丁目,19,21,,1,35.48993182,139.4452437
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-28,北分署,北分署４管区,大和市西鶴間二丁目４－７,神奈川県,大和市,西鶴間,二丁目,4,7,,1,35.48923807,139.4470264
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-40,北分署,北分署４管区,大和市西鶴間二丁目１３－２,神奈川県,大和市,西鶴間,二丁目,13,2,,1,35.48881875,139.4460943
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-44,北分署,北分署４管区,大和市西鶴間二丁目１１－１９,神奈川県,大和市,西鶴間,二丁目,11,19,ツトムハイム,1,35.48849827,139.447065
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-45,北分署,北分署４管区,大和市西鶴間二丁目１－９,神奈川県,大和市,西鶴間,二丁目,1,9,ファミリ-レストラン･ロイヤルホスト鶴間店,1,35.48815032,139.4477017
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-47,北分署,北分署４管区,大和市西鶴間二丁目１－１,神奈川県,大和市,西鶴間,二丁目,1,1,鶴間駅前郵便局,1,35.48799676,139.4484053
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-51,北分署,北分署４管区,大和市西鶴間二丁目１８－１６,神奈川県,大和市,西鶴間,二丁目,18,16,,1,35.4891679,139.4435175
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-53,北分署,北分署４管区,大和市西鶴間二丁目２６,神奈川県,大和市,西鶴間,二丁目,26,,㈱ホンダプリモ県央鶴間店,1,35.48718779,139.4471032
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-65,北分署,北分署４管区,大和市西鶴間二丁目４－１７,神奈川県,大和市,西鶴間,二丁目,4,17,菊の湯,1,35.49018421,139.4474752
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-67,北分署,北分署４管区,大和市西鶴間二丁目１８－３０,神奈川県,大和市,西鶴間,二丁目,18,30,,1,35.49008374,139.4444955
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-68,北分署,北分署４管区,大和市西鶴間二丁目６－２,神奈川県,大和市,西鶴間,二丁目,6,2,,1,35.49038528,139.4462998
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-76,北分署,北分署４管区,大和市西鶴間二丁目９－７,神奈川県,大和市,西鶴間,二丁目,9,7,,1,35.48958049,139.4462495
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-204-83,北分署,北分署４管区,大和市西鶴間二丁目６－２０,神奈川県,大和市,西鶴間,二丁目,6,20,,1,35.49167326,139.4464205
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-3,南分署,南分署３管区,大和市柳橋二丁目５０５４－１７,神奈川県,大和市,柳橋,二丁目,5054,17,レオパレス桜ヶ丘ミヤマ21,1,35.45739627,139.4629858
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-4,南分署,南分署３管区,大和市柳橋二丁目１１－１,神奈川県,大和市,柳橋,二丁目,11,1,コミセン柳橋会館,1,35.45662277,139.4633558
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-5,南分署,南分署３管区,大和市柳橋二丁目１９－１,神奈川県,大和市,柳橋,二丁目,19,1,県営ハイム桜ヶ丘７号棟,1,35.45598123,139.4642608
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-22,南分署,南分署３管区,大和市福田二丁目１１－１２,神奈川県,大和市,福田,二丁目,11,12,,1,35.44913381,139.4639135
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-23,南分署,南分署３管区,大和市福田二丁目４－５,神奈川県,大和市,福田,二丁目,4,5,ウィングヤマハル,1,35.44926554,139.4654888
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-34,南分署,南分署３管区,大和市柳橋二丁目２－４,神奈川県,大和市,柳橋,二丁目,2,4,,1,35.4589139,139.4645335
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-36,南分署,南分署３管区,大和市柳橋二丁目４－１,神奈川県,大和市,柳橋,二丁目,4,1,,1,35.45812322,139.4658946
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-37,南分署,南分署３管区,大和市柳橋二丁目１７,神奈川県,大和市,柳橋,二丁目,17,,柳橋１号公園,1,35.45816204,139.4639835
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-38,南分署,南分署３管区,大和市柳橋二丁目４－１３,神奈川県,大和市,柳橋,二丁目,4,13,大和柳橋郵便局,1,35.45737689,139.4646621
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-39,南分署,南分署３管区,大和市柳橋二丁目７－１,神奈川県,大和市,柳橋,二丁目,7,1,グラニ－ヤマト,1,35.45665481,139.4657513
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-40,南分署,南分署３管区,大和市柳橋二丁目１０,神奈川県,大和市,柳橋,二丁目,10,,小田急コアロ－ド桜ヶ丘,1,35.45660418,139.4638566
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-51,南分署,南分署３管区,大和市福田二丁目２１－６,神奈川県,大和市,福田,二丁目,21,6,,1,35.44922319,139.4629808
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-63,南分署,南分署３管区,大和市福田二丁目３０－２,神奈川県,大和市,福田,二丁目,30,2,,1,35.44847157,139.4619283
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-66,南分署,南分署３管区,大和市福田二丁目２－６,神奈川県,大和市,福田,二丁目,2,6,パチンコニュ－湘南球殿,1,35.45005874,139.4650021
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-67,南分署,南分署３管区,大和市福田二丁目７－１,神奈川県,大和市,福田,二丁目,7,1,,1,35.44897913,139.4644069
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-68,南分署,南分署３管区,大和市福田二丁目９－８,神奈川県,大和市,福田,二丁目,9,8,ス－パ－いなげや大和桜ヶ丘店,1,35.44800814,139.4641744
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-69,南分署,南分署３管区,大和市福田二丁目２６－２,神奈川県,大和市,福田,二丁目,26,2,,1,35.44858691,139.4633361
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-70,南分署,南分署３管区,大和市福田二丁目１８－３,神奈川県,大和市,福田,二丁目,18,3,大和桜ヶ丘ハイツ,1,35.45020808,139.4634046
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-71,南分署,南分署３管区,大和市福田二丁目３４－３,神奈川県,大和市,福田,二丁目,34,3,,1,35.44960781,139.4620475
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-86,南分署,南分署３管区,大和市福田二丁目３０－１３,神奈川県,大和市,福田,二丁目,30,13,,1,35.44738036,139.4625856
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-303-101,南分署,南分署３管区,大和市福田二丁目１８－９,神奈川県,大和市,福田,二丁目,18,9,,1,35.45061967,139.4629813
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-6,南分署,南分署４管区,大和市渋谷二丁目１－１２,神奈川県,大和市,渋谷,二丁目,1,12,スナック・チャウチャウ,1,35.43838489,139.4648707
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-7,南分署,南分署４管区,大和市渋谷二丁目２３－３,神奈川県,大和市,渋谷,二丁目,23,3,ナミキハイツ,1,35.43808733,139.4628597
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-37,南分署,南分署４管区,大和市代官二丁目３,神奈川県,大和市,代官,二丁目,3,,代官２丁目公園,1,35.44241961,139.4577375
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-67,南分署,南分署４管区,大和市代官二丁目１６－１,神奈川県,大和市,代官,二丁目,16,1,㈲小林製作所,1,35.44151063,139.459303
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-69,南分署,南分署４管区,大和市代官二丁目１０－８,神奈川県,大和市,代官,二丁目,10,8,,1,35.44263449,139.4559831
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-70,南分署,南分署４管区,大和市代官二丁目１３－２,神奈川県,大和市,代官,二丁目,13,2,㈱丸昌大和支店,1,35.44133664,139.4568773
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-78,南分署,南分署４管区,大和市代官二丁目１－１,神奈川県,大和市,代官,二丁目,1,1,㈱桜ヶ丘生コン,1,35.44432043,139.4567067
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-79,南分署,南分署４管区,大和市代官二丁目１１－１,神奈川県,大和市,代官,二丁目,11,1,㈱大一工業,1,35.44360823,139.4554565
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-85,南分署,南分署４管区,大和市代官二丁目１４,神奈川県,大和市,代官,二丁目,14,,代官中央公園,1,35.44009764,139.4571987
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-86,南分署,南分署４管区,大和市代官二丁目６－７,神奈川県,大和市,代官,二丁目,6,7,JOMOハッピ-ロ-ドやまと代官S.S,1,35.44041988,139.458294
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-98,南分署,南分署４管区,大和市渋谷二丁目１１－６,神奈川県,大和市,渋谷,二丁目,11,6,ヤマト運輸㈱大和南営業所,1,35.4366636,139.4627319
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-99,南分署,南分署４管区,大和市渋谷二丁目１２－１,神奈川県,大和市,渋谷,二丁目,12,1,札の辻２号公園,1,35.43721109,139.4637694
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-118,南分署,南分署４管区,大和市渋谷二丁目２４－１１,神奈川県,大和市,渋谷,二丁目,24,11,ハロ－マック大和渋谷店,1,35.43828978,139.4621797
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-16,本署,本署１管区,大和市深見西八丁目８－１３,神奈川県,大和市,深見,八丁目,8,13,大和原自治会館,1,35.48816675,139.461985
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-33,本署,本署１管区,大和市深見西八丁目１,神奈川県,大和市,深見西,八丁目,1,,ホスパル・ウエスト,1,35.48530854,139.4602997
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-41,本署,本署１管区,大和市深見西八丁目２－８,神奈川県,大和市,深見西,八丁目,2,8,大和市立病院　南,1,35.48606244,139.4580809
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-70,本署,本署１管区,大和市深見西八丁目１－３１,神奈川県,大和市,深見西,八丁目,1,31,レッドロブスタ－大和店,1,35.48487027,139.4591956
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-84,本署,本署１管区,大和市深見西八丁目７－１,神奈川県,大和市,深見西,八丁目,7,1,大和市立病院 ひまわり保育園,1,35.48667377,139.4608429
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-86,本署,本署１管区,大和市深見西八丁目３－６,神奈川県,大和市,深見西,八丁目,3,6,大和市立病院　西,1,35.4865823,139.4574084
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-89,本署,本署１管区,大和市深見西八丁目９－５,神奈川県,大和市,深見西,八丁目,9,5,,1,35.48739532,139.4624672
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-94,本署,本署１管区,大和市深見西八丁目９－１,神奈川県,大和市,深見西,八丁目,9,1,市立大和小学校　南東,1,35.486783,139.462855
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-97,本署,本署１管区,大和市深見西八丁目２－１,神奈川県,大和市,深見西,八丁目,2,1,金商石油㈱三菱石油大和給油所,1,35.48516878,139.4580934
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-122,本署,本署１管区,大和市深見西八丁目４－１４,神奈川県,大和市,深見西,八丁目,4,14,,1,35.48653848,139.4597208
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-6,本署,本署３管区,大和市上草柳八丁目２９－１４,神奈川県,大和市,上草柳,八丁目,29,14,,1,35.48457931,139.4498623
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-7,本署,本署３管区,大和市上草柳八丁目２８－１８,神奈川県,大和市,上草柳,八丁目,28,18,黒川ハイツ,1,35.48397692,139.4481474
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-21,本署,本署３管区,大和市上草柳八丁目９－８,神奈川県,大和市,上草柳,八丁目,9,8,,1,35.48188545,139.4471014
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-23,本署,本署３管区,大和市上草柳八丁目５－７,神奈川県,大和市,上草柳,八丁目,5,7,,1,35.48086627,139.4476581
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-24,本署,本署３管区,大和市上草柳八丁目２－１２,神奈川県,大和市,上草柳,八丁目,2,12,㈲ナガシマ電子,1,35.48078189,139.4492508
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-28,北分署,北分署１管区,大和市つきみ野八丁目６－２１,神奈川県,大和市,つきみ野,八丁目,6,21,,1,35.51672702,139.4514612
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-29,北分署,北分署１管区,大和市つきみ野八丁目１３－４９,神奈川県,大和市,つきみ野,八丁目,13,49,,1,35.51692171,139.4538846
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-30,北分署,北分署１管区,大和市つきみ野八丁目７－３,神奈川県,大和市,つきみ野,八丁目,7,3,,1,35.51621517,139.4524731
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-31,北分署,北分署１管区,大和市つきみ野八丁目１３－９,神奈川県,大和市,つきみ野,八丁目,13,9,セブンイレブンつきみ野八丁目店,1,35.51622988,139.455389
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-32,北分署,北分署１管区,大和市つきみ野八丁目１－２,神奈川県,大和市,つきみ野,八丁目,1,2,,1,35.51515092,139.4520496
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-63,北分署,北分署１管区,大和市つきみ野八丁目１０－２４,神奈川県,大和市,つきみ野,八丁目,10,24,,1,35.51783377,139.4528963
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-64,北分署,北分署１管区,大和市つきみ野八丁目８－１２,神奈川県,大和市,つきみ野,八丁目,8,12,,1,35.51556167,139.4533758
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-81,北分署,北分署１管区,大和市つきみ野八丁目４－２,神奈川県,大和市,つきみ野,八丁目,4,2,,1,35.51770239,139.4508201
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-158,北分署,北分署１管区,大和市つきみ野八丁目６－６,神奈川県,大和市,つきみ野,八丁目,6,6,,1,35.51745883,139.4517542
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-188,北分署,北分署１管区,大和市つきみ野八丁目４,神奈川県,大和市,つきみ野,八丁目,4,,,1,35.51688671,139.4503585
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-19,北分署,北分署３管区,大和市南林間八丁目７－８,神奈川県,大和市,南林間,八丁目,7,8,,1,35.49879135,139.4390895
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-20,北分署,北分署３管区,大和市南林間八丁目６－１,神奈川県,大和市,南林間,八丁目,6,1,,1,35.49843778,139.4402408
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-21,北分署,北分署３管区,大和市南林間八丁目１８－７,神奈川県,大和市,南林間,八丁目,18,7,,1,35.49800688,139.4381815
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-23,北分署,北分署３管区,大和市南林間八丁目１－１２,神奈川県,大和市,南林間,八丁目,1,12,クレインレジデンス,1,35.49793369,139.441919
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-24,北分署,北分署３管区,大和市南林間八丁目１５－１,神奈川県,大和市,南林間,八丁目,15,1,南林間コ－ポラス,1,35.49708817,139.4399953
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-25,北分署,北分署３管区,大和市南林間八丁目１４－１３,神奈川県,大和市,南林間,八丁目,14,13,,1,35.49609656,139.438228
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-203-46,北分署,北分署３管区,大和市南林間八丁目１４－１３,神奈川県,大和市,南林間,八丁目,14,13,グリ－ンハイム,1,35.49577326,139.4397284
